CRN,COURSE,SECTION,DAY,START TIME,END TIME,FIRST NAME,LAST NAME,LOCATION
01087,GEO 1,01Y,MW,1030,1120,Purba,Fernandez,L23
01086,GEO 1,02Y,MW,1130,1220,Purba,Fernandez,L23
23396,GEO 1,50Z,,,,Sohini,Dutt,ONLINE
27661,GEO 4,50Z,,,,Kerry,Rohrmeier,ONLINE
22794,GEO 10,50Z,,,,Sohini,Dutt,ONLINE
22240,GEO 10,62Z,,,,Eileen,Pena,ONLINE
24095,GEO 10,65Z,,,,Eileen,Pena,ONLINE
