CRN,COURSE,SECTION,DAY,START TIME,END TIME,FIRST NAME,LAST NAME,LOCATION
25069,SPAN 1,01Y,TR,1230,1420,Carmen,Lizardi-Folley,MCC-13
02316,SPAN 1,01Z,MTWR,830,920,Carmen,Lizardi-Folley,ONLINE
26981,SPAN 1,40,MW,1830,2045,Viviana,Alcazar,MLC112
26980,SPAN 1,41Z,TR,1600,1815,Viviana,Alcazar,ONLINE
26982,SPAN 2,40Z,MW,1830,2045,Carmen,Lizardi-Folley,ONLINE
27699,SPAN 3,40Z,TR,1830,2045,Viviana,Alcazar,ONLINE
