CRN,COURSE,SECTION,DAY,START TIME,END TIME,FIRST NAME,LAST NAME,LOCATION
00691,ENGR 10,01,MTW,930,1020,Saied,Rafati,S48
21889,ENGR 10,52,TR,1830,1945,Saied,Rafati,S48
26675,ENGR 10,54,MW,1830,1945,Sathish,Manickam,S48
26676,ENGR 37,52,TR,1830,2045,Ali,Saeidi Ashtiyani,S46
27959,ENGR 77,65R,WF,1800,1915,Ali,Saeidi Ashtiyani,ONLINE
